event,date,person,quote,Positive?,Negative?,Team?,Individual?
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"But, yeah, it was nice to not have -- obviously the outside noise can be pressure, regardless if you're healthy or not at the time. To have the team say to you, It's up to you, if you want to come back, if you're ready. If not, it's okay. We'll wait.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"That meant a lot, knowing that I was in no rush and that I could just focus on my health at the time. I was still working to get back. Just that mental factor of having something to strive for at the time.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"But wasn't there. Now you look back, my dad at the time, he didn't want me to play either, just knowing what I can do, how I should look, especially to him. He's been watching me my whole life. At the time I didn't look like that, even if I was making shots or whatever. I knew I wasn't 100.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,To hear from him meant a lot more. It was a team effort in that decision.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Yeah, watched all the games.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"No, it's best of seven, first to four. We didn't know who we were going to play. We prepared for both. Once we finally knew, it kind of brought us all to ease to be able to prepare mentally just for the matchups, game plan, all that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"It was a little relieving to see, a couple days ago, the result. Yeah, we're excited.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Show your hands. Be in stance. It's going to take a team effort, crowd. Verticality, jumping straight up when he attacks the rim. He's going to throw his body at you. He's going to fall to the floor. You just got to stay solid and be as legal as possible. That's a couple things to touch on.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"I just keep that same mentality. I know there's a lot of media in here and stuff, but we have four wins to go. Keep that same mind state, stay focused. Can't get relaxed or complacent. I think that's the biggest thing. Or satisfied. We haven't won a championship. Until then, stay in the right mindset and everything will come.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"I don't know. I remember watching LeBron against the Spurs, when the Spurs swept in the Finals. I remember Miami versus the Spurs smiling. I don't know. I don't remember specifics.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"I just remember the stage, the crowd being really into it, all the eyes, everybody talking about it within the city, outside. It's just a great environment to be in.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,Excited for the opportunity. We want to make the most of it.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,Every time smiling.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Funny thing is it wasn't just for the championship. I used to, like, write down the playoff seeding, put myself on one of the teams, then play. If we played Detroit Pistons, I would go against Billups and Rasheed Wallace, and just talk like Marv Albert, all of them. I was in deep. I was making shot after shot, trust me laughter.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Oh, I can be honest about it. I can be honest about it laughter.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Yeah, as players. I'm talking about a basketball camp.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"But me and Ben were there. I was coaching him up. He was really athletic, as he is now, jumping over everybody. Couldn't shoot as well as he could now. Developed his game a little bit. Matured so much. So proud of him as a fellow Canadian.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"We played one on one. I think I hit a couple stepbacks, little fadeaways.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,I am. We're talking four years ago.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,This guy over here. Next question laughter.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Yeah, yeah, yeah.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Yeah, I was trying to get your confidence up. I remember that. I got you.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"I think I was giving you confidence. Yeah, for sure. You asked me to be honest, I'm being honest smiling.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,I think these are the two last teams remaining. Have the most chemistry within each other. Lowry has been a champion. Jimmy has been in the Playoffs a ton. I remember we played Jimmy in Minnesota for the eight seed. I forget what year. I think it was 2018.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,I'm trying to go through the team.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"Drafted or not, they can all play. They play really well. The handoffs that they do. They put us in a lot of actions. The ball is hopping. They're unselfish looking for the shot, looking for the best shot. They use the whole shot clock. I think they're very well-rounded team and they trust each other. They've trusted each other a lot throughout the season. I think that's what sets them apart from all the other teams in the East that they faced.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,"I think they're really together through the ups and downs. They're very resilient. Kind of like us in a sense where we're very resilient. Been together, continuity, chemistry, ball hops, unselfish. They're more of a gritty defensive team throughout the season, and we're more of an offensive powerhouse throughout the season.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JAMAL MURRAY,I think it's going to be a fun series.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"Man, he's been huge in motivating us and just getting us right mentally. You can definitely tell he works on himself in the mental aspect. He studies that and he betters himself and he takes pride in that, and to be able to relay those messages in the way they're relayed to us has been super important to us, and how prepared we are not only physically but mentally.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"Yes, they're a unique team. They've got a lot of different ways of scoring, putting the ball in the hoop, and they share the ball. You can tell they really love playing together, and I think that's what's so important and that's gotten them to this point, and I think that's what makes them special is they share the ball and they score and put the ball in the hole in multiple ways.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"We definitely have to figure out different type of plans. I'm sure we'll adjust a lot on the fly to figure out how to keep that ball away from the rim, but they've got one of the best players in the league, and we'll just have to figure it out.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"Yeah, I think the G League has improved tremendously. I think they do a great job even promoting the guys that are playing there. Luckily enough when I was playing there, especially in Greensboro, I was on NBA assignment. So, I had the luxury of being able to play heavy minutes and get plays and get shots.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,But it really got me better just playing and learning how to play and being in a different environments and positions. And just the talent that's in the G League is so overlooked. There's so many people that can play at an NBA level at any given night and play very well and contribute to a winning team.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"I just think the talent aspect and the preparation that it takes to play well, even in the G League, definitely helps you get to this point.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"For sure. I talk about that all the time. We've got the leader, the head of the snake of our team, got drafted 30th. He wasn't a lottery pick or anything like that. His path to get to where he is is very similar to a lot of ours. He was very overlooked coming up, even through high school and college and those type of things. He didn't have all the five stars and all the Kentuckys and Carolinas going after him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"Looking at a guy like that, he definitely gives you hope, and also just puts it in perspective that it's about the long game it's not about having everything at once. It might take some people two, three years, might take some people nine years. But just sticking with it and continuing to perfect your craft can put you in a great position.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"Yeah, it's definitely been a little different for sure, getting recognition or attention.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"But I feel like more often than not right now, this is a time that I kind of stay away from social media, especially when you're this close to -- you're four games away from being a champion, I think this is the most important time to stay locked in, stay focused. But this is what comes with it, whenever you're winning and you're moving on, this stuff.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"So, it's great publicity and I'm very grateful and appreciative that even Bam, guys like that, are saying that I've made a name for myself because that's the whole reason I've been trying to prove myself since I've been in the league. But it's one thing to do it once for a series or whatever, and it's another thing to stay consistent.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"I got a ton of messages from my people, man. Some messages I can't really say on here, but it's all been positive and supportive.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,He's definitely going to come. He's going to come here and he's going to make sure he's in town and make sure he comes to see me play.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CALEB MARTIN,"But all my people hit me up, just congratulating me, but that's how I know my people understand and they want me to get four more just because -- just as hyped as they are right now, they're trying to keep me focused saying, we've got four more. Stay focused for four more. So got one more round to try to get to where we're trying to get, but my people couldn't be happier right now.",,,,
